,text,n_word,start_pos,end_pos,label,source_index,category
58298,Glynn Research Ltd.,3,1460,1479,ORG,189,Chemistry
58299,Glynn House,2,1527,1538,ORG,189,Chemistry
58300,the 1960s,2,1669,1678,DATE,189,Chemistry
58301,ATP,1,1680,1683,ORG,189,Chemistry
58302,ATP,1,1756,1759,ORG,189,Chemistry
58303,Mitchell,1,2061,2069,PERSON,189,Chemistry
58304,ATP,1,2195,2198,ORG,189,Chemistry
58305,the 1960s,2,2267,2276,DATE,189,Chemistry
58306,André Jagendorf,2,2913,2928,PERSON,189,Chemistry
58307,Peter Mitchell,2,3065,3079,PERSON,189,Chemistry
58308,1978,1,3344,3348,DATE,189,Chemistry
58309,the Nobel Prize in Chemistry,5,3364,3392,WORK_OF_ART,189,Chemistry
58310,Royal Society,2,3550,3563,ORG,189,Chemistry
58311,FRS,1,3565,3568,ORG,189,Chemistry
58312,1974,1,3573,3577,DATE,189,Chemistry
58313,Peter Mitchell,2,3621,3635,PERSON,189,Chemistry
58314,Nobelprize.org,1,3639,3653,ORG,189,Chemistry
58315,Herbert Charles Brown,3,0,21,PERSON,190,Chemistry
58316,"May 22, 1912",3,23,35,DATE,190,Chemistry
58317,"December 19, 2004",3,38,55,DATE,190,Chemistry
58318,American,1,64,72,NORP,190,Chemistry
58319,1979,1,102,106,DATE,190,Chemistry
58320,Nobel Prize in Chemistry,4,107,131,WORK_OF_ART,190,Chemistry
58321,Brown,1,189,194,PERSON,190,Chemistry
58322,Herbert Brovarnik,2,204,221,PERSON,190,Chemistry
58323,London,1,225,231,GPE,190,Chemistry
58324,Ukrainian,1,236,245,NORP,190,Chemistry
58325,Jewish,1,246,252,NORP,190,Chemistry
58326,"Zhitomir, Pearl",2,269,284,GPE,190,Chemistry
58327,Gorinstein,1,290,300,GPE,190,Chemistry
58328,Charles Brovarnik,2,306,323,PERSON,190,Chemistry
58329,Chicago,1,385,392,GPE,190,Chemistry
58330,June 1914,2,396,405,DATE,190,Chemistry
58331,two years old,3,419,432,DATE,190,Chemistry
58332,Brown,1,435,440,PERSON,190,Chemistry
58333,Crane Junior College,3,450,470,ORG,190,Chemistry
58334,Chicago,1,474,481,GPE,190,Chemistry
58335,Sarah Baylen,2,496,508,PERSON,190,Chemistry
58336,Brown,1,583,588,PERSON,190,Chemistry
58337,Baylen,1,593,599,PERSON,190,Chemistry
58338,Wright Junior College,3,615,636,ORG,190,Chemistry
58339,1935,1,642,646,DATE,190,Chemistry
58340,Wright Junior College,3,655,676,ORG,190,Chemistry
58341,autumn,1,686,692,DATE,190,Chemistry
58342,the University of Chicago,4,701,726,ORG,190,Chemistry
58343,two years,2,738,747,DATE,190,Chemistry
58344,three quarters,2,762,776,DATE,190,Chemistry
58345,B.S.,1,791,795,WORK_OF_ART,190,Chemistry
58346,1936,1,799,803,DATE,190,Chemistry
58347,That same year,3,806,820,DATE,190,Chemistry
58348,United States,2,846,859,GPE,190,Chemistry
58349,"February 6, 1937",3,873,889,DATE,190,Chemistry
58350,Brown,1,891,896,PERSON,190,Chemistry
58351,Baylen,1,905,911,PERSON,190,Chemistry
58352,Georg Wittig,2,1039,1051,PERSON,190,Chemistry
58353,the Nobel prize in Chemistry,5,1057,1085,WORK_OF_ART,190,Chemistry
58354,1979,1,1089,1093,DATE,190,Chemistry
58355,Two years,2,1096,1105,DATE,190,Chemistry
58356,Ph.D.,1,1151,1156,WORK_OF_ART,190,Chemistry
58357,1938,1,1160,1164,DATE,190,Chemistry
58358,the University of Chicago,4,1176,1201,ORG,190,Chemistry
58359,the University of Chicago,4,1367,1392,ORG,190,Chemistry
58360,1939,1,1396,1400,DATE,190,Chemistry
58361,four years,2,1428,1438,DATE,190,Chemistry
58362,Wayne University,2,1456,1472,ORG,190,Chemistry
58363,Detroit,1,1476,1483,GPE,190,Chemistry
58364,1946,1,1515,1519,DATE,190,Chemistry
58365,Purdue University,2,1610,1627,ORG,190,Chemistry
58366,1947,1,1631,1635,DATE,190,Chemistry
58367,Beta Nu,2,1651,1658,ORG,190,Chemistry
58368,Alpha Chi Sigma,3,1670,1685,ORG,190,Chemistry
58369,1960,1,1695,1699,DATE,190,Chemistry
58370,Emeritus,1,1736,1744,PERSON,190,Chemistry
58371,1978,1,1750,1754,DATE,190,Chemistry
58372,2004,1,1774,1778,DATE,190,Chemistry
58373,The Herbert C. Brown Laboratory of Chemistry,7,1780,1824,ORG,190,Chemistry
58374,Purdue University's,2,1848,1867,ORG,190,Chemistry
58375,the International Academy of Science,5,1905,1941,ORG,190,Chemistry
58376,Munich,1,1943,1949,GPE,190,Chemistry
58377,World War II,3,1958,1970,EVENT,190,Chemistry
58378,Hermann Irving Schlesinger,3,1991,2017,PERSON,190,Chemistry
58379,Brown,1,2019,2024,PERSON,190,Chemistry
58380,NaBH4,1,2079,2084,PRODUCT,190,Chemistry
58381,first,1,2195,2200,ORDINAL,190,Chemistry
58382,1969,1,2340,2344,DATE,190,Chemistry
58383,the National Medal of Science,5,2361,2390,WORK_OF_ART,190,Chemistry
58384,Brown,1,2392,2397,PERSON,190,Chemistry
58385,Sarah,1,2427,2432,PERSON,190,Chemistry
58386,Brown,1,2571,2576,PERSON,190,Chemistry
58387,the Nobel prize,3,2594,2609,WORK_OF_ART,190,Chemistry
58388,Stockholm,1,2613,2622,GPE,190,Chemistry
58389,US,1,2665,2667,GPE,190,Chemistry
58390,"100,000",1,2668,2675,MONEY,190,Chemistry
58391,1971,1,2686,2690,DATE,190,Chemistry
58392,the Golden Plate Award,4,2704,2726,WORK_OF_ART,190,Chemistry
58393,the American Academy of Achievement,5,2730,2765,ORG,190,Chemistry
58394,the Alpha Chi Sigma Hall of Fame,7,2788,2820,ORG,190,Chemistry
58395,2000,1,2824,2828,DATE,190,Chemistry
58396,"December 19, 2004",3,2838,2855,DATE,190,Chemistry
58397,Lafayette,1,2874,2883,GPE,190,Chemistry
58398,Indiana,1,2885,2892,GPE,190,Chemistry
58399,"May 29, 2005",3,2929,2941,DATE,190,Chemistry
58400,89,1,2948,2950,DATE,190,Chemistry
58401,the University of Chicago,4,2995,3020,ORG,190,Chemistry
58402,Herbert Brown,2,3022,3035,PERSON,190,Chemistry
58403,Hermann Irving Schlesinger's,3,3077,3105,PERSON,190,Chemistry
58404,the University of Chicago,4,3120,3145,ORG,190,Chemistry
58405,one,1,3150,3153,CARDINAL,190,Chemistry
58406,two,1,3157,3160,CARDINAL,190,Chemistry
58407,Schlesinger,1,3265,3276,PERSON,190,Chemistry
58408,BH3,1,3393,3396,PRODUCT,190,Chemistry
58409,Brown,1,3404,3409,PERSON,190,Chemistry
58410,Brown's Ph.D.,2,3786,3799,WORK_OF_ART,190,Chemistry
58411,1939,1,3820,3824,DATE,190,Chemistry
58412,1939,1,3913,3917,DATE,190,Chemistry
58413,Brown,1,3919,3924,PERSON,190,Chemistry
58414,Schlesinger's,1,3958,3971,GPE,190,Chemistry
58415,1940,1,3987,3991,DATE,190,Chemistry
58416,the National Defense Research Committee,5,4069,4108,ORG,190,Chemistry
58417,Brown,1,4110,4115,PERSON,190,Chemistry
58418,Schlesinger,1,4120,4131,PERSON,190,Chemistry
58419,298,1,4223,4226,CARDINAL,190,Chemistry
58420,Brown,1,4601,4606,PERSON,190,Chemistry
58421,Schlesinger,1,4611,4622,PERSON,190,Chemistry
58422,250°,1,5130,5134,CARDINAL,190,Chemistry
58423,two,1,5237,5240,CARDINAL,190,Chemistry
58424,Brown,1,5540,5545,PERSON,190,Chemistry
58425,Purdue University,2,5555,5572,ORG,190,Chemistry
58426,1947,1,5576,5580,DATE,190,Chemistry
58427,Purdue,1,5728,5734,ORG,190,Chemistry
58428,Brown's,1,6076,6083,PERSON,190,Chemistry
58429,B. C. Subba Rao,4,6098,6113,PERSON,190,Chemistry
58430,two,1,6359,6362,CARDINAL,190,Chemistry
58431,Markovnikov's,1,6487,6500,ORG,190,Chemistry
58432,Jewish,1,6835,6841,NORP,190,Chemistry
58433,Herbert C. Brown,3,6900,6916,PERSON,190,Chemistry
58434,"Nobelprize.org 
Herbert Brown",3,6920,6949,PERSON,190,Chemistry
58435,Chemical & Engineering News,4,6962,6989,ORG,190,Chemistry
58436,Herbert Brown,2,6990,7003,PERSON,190,Chemistry
58437,USA Today,2,7016,7025,ORG,190,Chemistry
58438,"National Academy of Sciences Biographical Memoir
Nobel Lecture 1979",8,7026,7093,WORK_OF_ART,190,Chemistry
58439,Georg Wittig,2,0,12,PERSON,191,Chemistry
58440,German,1,14,20,NORP,191,Chemistry
58441,16 June 1897,3,43,55,DATE,191,Chemistry
58442,26 August 1987,3,58,72,DATE,191,Chemistry
58443,German,1,80,86,NORP,191,Chemistry
58444,Wittig,1,218,224,PERSON,191,Chemistry
58445,the Nobel Prize in Chemistry,5,245,273,WORK_OF_ART,191,Chemistry
58446,Herbert C. Brown,3,279,295,PERSON,191,Chemistry
58447,1979,1,299,303,DATE,191,Chemistry
58448,Wittig,1,323,329,PERSON,191,Chemistry
58449,Berlin,1,342,348,GPE,191,Chemistry
58450,Germany,1,350,357,GPE,191,Chemistry
58451,Kassel,1,411,417,GPE,191,Chemistry
58452,Kassel,1,505,511,GPE,191,Chemistry
58453,the University of Tübingen 1916,5,546,577,ORG,191,Chemistry
58454,Hesse-Kassel,1,636,648,GPE,191,Chemistry
58455,Hesse-Cassel,1,653,665,PERSON,191,Chemistry
58456,Allied,1,683,689,NORP,191,Chemistry
58457,1918,1,711,715,DATE,191,Chemistry
58458,1919,1,722,726,DATE,191,Chemistry
58459,Wittig,1,728,734,PERSON,191,Chemistry
58460,Karl von Auwers,3,845,860,PERSON,191,Chemistry
58461,the University of Marburg,4,905,930,ORG,191,Chemistry
58462,3 years,2,993,1000,DATE,191,Chemistry
58463,Ph.D.,1,1017,1022,WORK_OF_ART,191,Chemistry
58464,Karl von Auwers,3,1045,1060,PERSON,191,Chemistry
58465,1926,1,1146,1150,DATE,191,Chemistry
58466,Karl Ziegler,2,1180,1192,PERSON,191,Chemistry
58467,Auwers,1,1235,1241,PERSON,191,Chemistry
58468,Karl von Auwers,3,1277,1292,PERSON,191,Chemistry
58469,Hans Meerwein,2,1294,1307,PERSON,191,Chemistry
58470,Wittig,1,1318,1324,PERSON,191,Chemistry
58471,400,1,1381,1384,CARDINAL,191,Chemistry
58472,Wittig,1,1419,1425,PERSON,191,Chemistry
58473,1931,1,1442,1446,DATE,191,Chemistry
58474,Wittig,1,1447,1453,PERSON,191,Chemistry
58475,Waltraud Ernst,2,1462,1476,PERSON,191,Chemistry
58476,Auwers,1,1499,1505,ORG,191,Chemistry
58477,Karl Fries,2,1539,1549,PERSON,191,Chemistry
58478,the TU Braunschweig,3,1578,1597,ORG,191,Chemistry
58479,1932,1,1601,1605,DATE,191,Chemistry
58480,Braunschweig,1,1619,1631,GPE,191,Chemistry
58481,Nazis,1,1672,1677,NORP,191,Chemistry
58482,Karl Fries,2,1698,1708,PERSON,191,Chemistry
58483,Wittig,1,1713,1719,PERSON,191,Chemistry
58484,Fries,1,1779,1784,PERSON,191,Chemistry
58485,1937,1,1789,1793,DATE,191,Chemistry
58486,Hermann Staudinger,2,1794,1812,PERSON,191,Chemistry
58487,Wittig,1,1821,1827,PERSON,191,Chemistry
58488,the University of Freiburg,4,1842,1868,ORG,191,Chemistry
58489,Wittig,1,1893,1899,PERSON,191,Chemistry
58490,Staudinger's,1,1955,1967,PERSON,191,Chemistry
58491,Wittig's,1,2068,2076,GPE,191,Chemistry
58492,Freiburg,1,2085,2093,GPE,191,Chemistry
58493,1944,1,2098,2102,DATE,191,Chemistry
58494,Wilhelm Schlenk,2,2161,2176,PERSON,191,Chemistry
58495,the University of Tübingen,4,2180,2206,ORG,191,Chemistry
58496,Wittig,1,2270,2276,PERSON,191,Chemistry
58497,Tübingen,1,2321,2329,GPE,191,Chemistry
58498,1956,1,2335,2339,DATE,191,Chemistry
58499,sixty-year-old,1,2366,2380,DATE,191,Chemistry
58500,Wittig,1,2381,2387,PERSON,191,Chemistry
58501,the University of Heidelberg,4,2435,2463,ORG,191,Chemistry
58502,Karl Freudenberg,2,2480,2496,PERSON,191,Chemistry
58503,BASF,1,2591,2595,ORG,191,Chemistry
58504,Wittig,1,2606,2612,PERSON,191,Chemistry
58505,the University of Heidelberg,4,2652,2680,ORG,191,Chemistry
58506,1967,1,2710,2714,DATE,191,Chemistry
58507,1980,1,2742,2746,DATE,191,Chemistry
58508,Heidelberg,1,2802,2812,GPE,191,Chemistry
58509,Sorbonne,1,2852,2860,ORG,191,Chemistry
58510,1956,1,2864,2868,DATE,191,Chemistry
58511,the Nobel Prize in Chemistry,5,2873,2901,WORK_OF_ART,191,Chemistry
58512,1979,1,2905,2909,DATE,191,Chemistry
58513,Wittig,1,3022,3028,PERSON,191,Chemistry
58514,"2,3",1,3051,3054,CARDINAL,191,Chemistry
58515,Wittig,1,3055,3061,PERSON,191,Chemistry
58516,Wittig,1,3077,3083,PERSON,191,Chemistry
58517,Georg,1,3304,3309,PERSON,191,Chemistry
58518,Colopidalol,1,3379,3390,PRODUCT,191,Chemistry
58519,Werner Tochtermann,2,3412,3430,PERSON,191,Chemistry
58520,1997,1,3432,3436,DATE,191,Chemistry
58521,Obituary: Georg Wittig,3,3440,3462,WORK_OF_ART,191,Chemistry
58522,1897-1987,1,3464,3473,DATE,191,Chemistry
58523,Liebigs Annalen.,2,3477,3493,PERSON,191,Chemistry
58524,1997,1,3494,3498,DATE,191,Chemistry
58525,3,1,3500,3501,CARDINAL,191,Chemistry
58526,Gericke,1,3538,3545,PERSON,191,Chemistry
58527,1979,1,3550,3554,DATE,191,Chemistry
58528,Nobel prize,2,3559,3570,WORK_OF_ART,191,Chemistry
58529,1979,1,3585,3589,DATE,191,Chemistry
58530,Wittig,1,3598,3604,PERSON,191,Chemistry
58531,Georg Wittig,2,3651,3663,PERSON,191,Chemistry
58532,60th,1,3665,3669,ORDINAL,191,Chemistry
58533,German,1,3670,3676,NORP,191,Chemistry
58534,97,1,3710,3712,CARDINAL,191,Chemistry
58535,43,1,3714,3716,CARDINAL,191,Chemistry
58536,"Nov 15, 1979",3,3729,3741,DATE,191,Chemistry
58537,"1958, 1964",2,3744,3754,DATE,191,Chemistry
58538,Hoffmann,1,3769,3777,PERSON,191,Chemistry
58539,Reinhard W.,2,3779,3790,PERSON,191,Chemistry
58540,2001,1,3792,3796,DATE,191,Chemistry
58541,Wittig,1,3800,3806,PERSON,191,Chemistry
58542,"100th Birthday""",2,3858,3873,WORK_OF_ART,191,Chemistry
58543,Angewandte Chemie International Edition,4,3875,3914,ORG,191,Chemistry
58544,40,1,3916,3918,CARDINAL,191,Chemistry
58545,8,1,3920,3921,CARDINAL,191,Chemistry
58546,1411,1,3924,3928,CARDINAL,191,Chemistry
58547,1416,1,3929,3933,CARDINAL,191,Chemistry
58548,Brock,1,4002,4007,PERSON,191,Chemistry
58549,2001,1,4013,4017,DATE,191,Chemistry
58550,Wittig,1,4021,4027,PERSON,191,Chemistry
58551,Georg Friedrich Karl,3,4029,4049,PERSON,191,Chemistry
58552,Encyclopedia of Life Sciences,4,4052,4081,WORK_OF_ART,191,Chemistry
58553,"June 30, 2006",3,4318,4331,DATE,191,Chemistry
58554,"June 7, 2005",3,4343,4355,DATE,191,Chemistry
58555,Georg Wittig,2,4400,4412,PERSON,191,Chemistry
58556,Nobelprize.org,1,4416,4430,ORG,191,Chemistry
58557,Paul Berg,2,0,9,PERSON,192,Chemistry
58558,"June 30, 1926",3,11,24,DATE,192,Chemistry
58559,"February 15, 2023",3,27,44,DATE,192,Chemistry
58560,American,1,53,61,NORP,192,Chemistry
58561,Stanford University,2,90,109,ORG,192,Chemistry
58562,the Nobel Prize in Chemistry,5,135,163,WORK_OF_ART,192,Chemistry
58563,1980,1,167,171,DATE,192,Chemistry
58564,Walter Gilbert,2,184,198,PERSON,192,Chemistry
58565,Frederick Sanger,2,203,219,PERSON,192,Chemistry
58566,Berg,1,334,338,PERSON,192,Chemistry
58567,Penn State University,3,379,400,ORG,192,Chemistry
58568,PhD,1,453,456,WORK_OF_ART,192,Chemistry
58569,Case Western Reserve University,4,478,509,ORG,192,Chemistry
58570,1952,1,513,517,DATE,192,Chemistry
58571,Berg,1,520,524,PERSON,192,Chemistry
58572,Washington University School of Medicine,5,550,590,ORG,192,Chemistry
58573,Stanford University School of Medicine,5,595,633,ORG,192,Chemistry
58574,the Beckman Center for Molecular and Genetic Medicine,8,677,730,ORG,192,Chemistry
58575,the Nobel Prize,3,748,763,WORK_OF_ART,192,Chemistry
58576,Berg,1,765,769,PERSON,192,Chemistry
58577,the National Medal of Science,5,789,818,WORK_OF_ART,192,Chemistry
58578,1983,1,822,826,DATE,192,Chemistry
58579,the National Library of Medicine Medal,6,831,869,WORK_OF_ART,192,Chemistry
58580,1986,1,873,877,DATE,192,Chemistry
58581,Berg,1,879,883,PERSON,192,Chemistry
58582,the Board of Sponsors for the Bulletin of the Atomic Scientists,11,900,963,ORG,192,Chemistry
58583,Berg,1,998,1002,PERSON,192,Chemistry
58584,Brooklyn,1,1015,1023,GPE,192,Chemistry
58585,New York City,3,1025,1038,GPE,192,Chemistry
58586,Russian Jewish,2,1053,1067,NORP,192,Chemistry
58587,Sarah Brodsky,2,1086,1099,PERSON,192,Chemistry
58588,Harry Berg,2,1118,1128,PERSON,192,Chemistry
58589,Berg,1,1155,1159,PERSON,192,Chemistry
58590,Abraham Lincoln High School,4,1175,1202,ORG,192,Chemistry
58591,1943,1,1206,1210,DATE,192,Chemistry
58592,Bachelor of Science degree,4,1225,1251,WORK_OF_ART,192,Chemistry
58593,Penn State University,3,1273,1294,ORG,192,Chemistry
58594,1948,1,1298,1302,DATE,192,Chemistry
58595,Case Western Reserve University,4,1332,1363,ORG,192,Chemistry
58596,1952,1,1367,1371,DATE,192,Chemistry
58597,Jewish,1,1396,1402,NORP,192,Chemistry
58598,Berg,1,1512,1516,PERSON,192,Chemistry
58599,two years,2,1523,1532,DATE,192,Chemistry
58600,1952,1,1534,1538,DATE,192,Chemistry
58601,1954,1,1539,1543,DATE,192,Chemistry
58602,the American Cancer Society,4,1575,1602,ORG,192,Chemistry
58603,the Institute of Cytophysiology,4,1615,1646,ORG,192,Chemistry
58604,Copenhagen,1,1650,1660,GPE,192,Chemistry
58605,Denmark,1,1662,1669,GPE,192,Chemistry
58606,the Washington University School of Medicine,6,1675,1719,ORG,192,Chemistry
58607,1954,1,1750,1754,DATE,192,Chemistry
58608,the Washington University School of Medicine,6,1826,1870,ORG,192,Chemistry
58609,Arthur Kornberg,2,1887,1902,PERSON,192,Chemistry
58610,Washington University,2,1913,1934,ORG,192,Chemistry
58611,Berg,1,1936,1940,PERSON,192,Chemistry
58612,Clare Hall,2,1982,1992,ORG,192,Chemistry
58613,Cambridge,1,1994,2003,GPE,192,Chemistry
58614,Washington University School of Medicine,5,2028,2068,ORG,192,Chemistry
58615,1955,1,2074,2078,DATE,192,Chemistry
58616,1959,1,2085,2089,DATE,192,Chemistry
58617,1959,1,2098,2102,DATE,192,Chemistry
58618,Berg,1,2104,2108,PERSON,192,Chemistry
58619,Stanford University,2,2118,2137,ORG,192,Chemistry
58620,1959,1,2173,2177,DATE,192,Chemistry
58621,2000,1,2184,2188,DATE,192,Chemistry
58622,the Beckman Center for Molecular and Genetic Medicine,8,2215,2268,ORG,192,Chemistry
58623,1985,1,2274,2278,DATE,192,Chemistry
58624,2000,1,2285,2289,DATE,192,Chemistry
58625,2000,1,2294,2298,DATE,192,Chemistry
58626,Paul Berg's,2,2674,2685,PERSON,192,Chemistry
58627,first,1,2854,2859,ORDINAL,192,Chemistry
58628,Berg,1,2947,2951,PERSON,192,Chemistry
58629,Berg,1,3044,3048,PERSON,192,Chemistry
58630,first,1,3057,3062,ORDINAL,192,Chemistry
58631,two,1,3114,3117,CARDINAL,192,Chemistry
58632,Berg,1,3327,3331,PERSON,192,Chemistry
58633,Berg,1,3378,3382,PERSON,192,Chemistry
58634,Stanford,1,3411,3419,ORG,192,Chemistry
58635,2000,1,3427,3431,DATE,192,Chemistry
58636,George Beadle,2,3647,3660,PERSON,192,Chemistry
58637,Berg,1,3662,3666,PERSON,192,Chemistry
58638,the Board of Sponsors of the Bulletin of the Atomic Scientists,11,3683,3745,ORG,192,Chemistry
58639,Asilomar,1,3779,3787,ORG,192,Chemistry
58640,1975,1,3821,3825,DATE,192,Chemistry
58641,The previous year,3,3828,3845,DATE,192,Chemistry
58642,Berg,1,3847,3851,PERSON,192,Chemistry
58643,Nobel Prize,2,4202,4213,WORK_OF_ART,192,Chemistry
58644,Berg,1,4219,4223,PERSON,192,Chemistry
58645,one-half,1,4236,4244,CARDINAL,192,Chemistry
58646,1980,1,4252,4256,DATE,192,Chemistry
58647,Nobel Prize in Chemistry,4,4257,4281,WORK_OF_ART,192,Chemistry
58648,half,1,4298,4302,CARDINAL,192,Chemistry
58649,Walter Gilbert,2,4319,4333,PERSON,192,Chemistry
58650,Frederick Sanger,2,4338,4354,PERSON,192,Chemistry
58651,Berg,1,4358,4362,PERSON,192,Chemistry
58652,Sanger,1,4495,4501,PERSON,192,Chemistry
58653,Gilbert,1,4506,4513,PERSON,192,Chemistry
58654,the American Academy of Arts and Sciences,7,4681,4722,ORG,192,Chemistry
58655,the United States National Academy of Sciences,7,4739,4785,ORG,192,Chemistry
58656,1966,1,4789,4793,DATE,192,Chemistry
58657,1983,1,4798,4802,DATE,192,Chemistry
58658,Ronald Reagan,2,4804,4817,PERSON,192,Chemistry
58659,Berg,1,4828,4832,PERSON,192,Chemistry
58660,the National Medal of Science,5,4838,4867,WORK_OF_ART,192,Chemistry
58661,That same year,3,4869,4883,DATE,192,Chemistry
58662,the American Philosophical Society,4,4903,4937,ORG,192,Chemistry
58663,1989,1,4942,4946,DATE,192,Chemistry
58664,the Golden Plate Award,4,4960,4982,WORK_OF_ART,192,Chemistry
58665,the American Academy of Achievement,5,4986,5021,ORG,192,Chemistry
58666,Royal Society,2,5062,5075,ORG,192,Chemistry
58667,ForMemRS,1,5077,5085,ORG,192,Chemistry
58668,1992,1,5090,5094,DATE,192,Chemistry
58669,2005,1,5099,5103,DATE,192,Chemistry
58670,the Biotechnology Heritage Award,4,5119,5151,WORK_OF_ART,192,Chemistry
58671,the Biotechnology Industry Organization,4,5155,5194,ORG,192,Chemistry
58672,BIO,1,5196,5199,ORG,192,Chemistry
58673,the Chemical Heritage Foundation,4,5205,5237,ORG,192,Chemistry
58674,2006,1,5242,5246,DATE,192,Chemistry
58675,Wonderfest's Carl Sagan Prize for Science Popularization,7,5259,5315,WORK_OF_ART,192,Chemistry
58676,Berg,1,5331,5335,PERSON,192,Chemistry
58677,"February 15, 2023",3,5344,5361,DATE,192,Chemistry
58678,the age of 96,4,5366,5379,DATE,192,Chemistry
58679,Jewish,1,5406,5412,NORP,192,Chemistry
58680,Paul Berg,2,5472,5481,PERSON,192,Chemistry
58681,"Protein Synthesis: An Epic on the Cellular Level""",8,5493,5542,WORK_OF_ART,192,Chemistry
58682,"Google Video
Paul Berg's Discussion",4,5546,5581,WORK_OF_ART,192,Chemistry
58683,Larry Goldstein,2,5587,5602,PERSON,192,Chemistry
58684,"Recombinant DNA and Science Policy""",5,5605,5640,WORK_OF_ART,192,Chemistry
58685,"Contemporary Science Policy Issues""
Carl Sagan Prize for Science Popularization",9,5646,5725,WORK_OF_ART,192,Chemistry
58686,Wonderfest,1,5743,5753,PERSON,192,Chemistry
58687,2006,1,5754,5758,DATE,192,Chemistry
58688,Paul Berg,2,5764,5773,PERSON,192,Chemistry
58689,"National Library of Medicine
Paul Berg Papers",6,5804,5849,ORG,192,Chemistry
58690,1953,1,5851,5855,DATE,192,Chemistry
58691,1986,1,5856,5860,DATE,192,Chemistry
58692,65 linear ft.,3,5862,5875,QUANTITY,192,Chemistry
58693,the Department of Special Collections,5,5891,5928,ORG,192,Chemistry
58694,University Archives Archived,3,5933,5961,ORG,192,Chemistry
58695,"June 4, 2008",3,5962,5974,DATE,192,Chemistry
58696,the Wayback Machine,3,5979,5998,ORG,192,Chemistry
58697,Stanford University Libraries,3,6002,6031,ORG,192,Chemistry
58698,Paul Berg,2,6032,6041,PERSON,192,Chemistry
58699,Nobelprize.org,1,6045,6059,ORG,192,Chemistry
58700,Walter Gilbert,2,0,14,PERSON,193,Chemistry
58701,"March 21, 1932",3,21,35,DATE,193,Chemistry
58702,American,1,43,51,NORP,193,Chemistry
58703,Walter Gilbert,2,155,169,PERSON,193,Chemistry
58704,Boston,1,182,188,GPE,193,Chemistry
58705,Massachusetts,1,190,203,GPE,193,Chemistry
58706,"March 21, 1932",3,208,222,DATE,193,Chemistry
58707,Jewish,1,231,237,NORP,193,Chemistry
58708,Emma,1,257,261,PERSON,193,Chemistry
58709,Cohen,1,263,268,PERSON,193,Chemistry
58710,Richard V. Gilbert,3,297,315,PERSON,193,Chemistry
